company_name,name,title,linkedin_url,location,about,estimated_age,extraction_date,experience_1_title,experience_1_company,experience_2_title,experience_2_company,experience_3_title,experience_3_company,education_1_school,education_1_degree,education_2_school,education_2_degree,skill_1,skill_2,skill_3,skill_4,skill_5,media_mentions_count,awards_and_recognitions,speaking_engagements,social_media_followers,thought_leadership_score,overall_sentiment,companies_founded,investment_activities,board_positions,notable_achievements,estimated_net_worth,confidence_level,l_level,reasoning,confidence_score
Baseten,Philip Howes,Building things @Baseten,https://www.linkedin.com/in/philhowes,"San Francisco, California, United States",,38,,Co-Founder,Baseten,Member,South Park Commons,Co-founder,Shape (acquired by Reflektive),University of Sydney,"Doctor of Philosophy (PhD), Mathematics",University of Sydney,"Bachelor of Advanced Science (BS), Mathematics",Mathematical Modeling,Machine Learning,Mathematics,Python,Objective-C,7,,,0,5.0,neutral,,,,Chief Scientist and Cofounder at BaseTen; Longtime work with neural networks,Unknown,high,L3,"The founder demonstrates strong technical credentials with a PhD in Mathematics from a reputable university (University of Sydney). Currently building Baseten, which appears to be an early-stage startup. The PhD qualification and technical background places them at L3 as a Technical Veteran, though limited information about work experience between PhD and founding Baseten affects confidence score. The mathematical/technical expertise suggests capability for complex technical product development.",0.56
Gretel,Alex Watson,Co-founder & CPO at Gretel (now an NVIDIA company),https://www.linkedin.com/in/alexandercwatson,"San Diego, California, United States","Our mission is to help developers safely and quickly experiment, collaborate, and build with data. We are hiring!",45,,Senior Director AI Software and Synthetic Data,NVIDIA · Full-time,Gretel.ai,Full-time · 5 yrs 4 mos,GM Amazon Macie,Amazon Web Services · Full-time,The Johns Hopkins University,"M.S., Computer Engineering",Indiana University Bloomington,"B.S., Computer Science",Mobile Devices,Security,Machine Learning,Integration,Wireless,4,,"Interview on Synthetic Data with Alex Watson, Founder of Gretel AI (YouTube, Spotify); Exclusive interview with Alexander Watson, co-founder and chief product officer of Gretel AI (Business of San Diego)",,7.0,positive,,,,"Co-founded and launched Renais, a luxury gin brand inspired by family winemaking heritage; Over 35 years of experience in real estate brokerage and investment",Unknown,medium,L4,"Alex Watson demonstrates proven operator experience with a successful exit (Gretel acquired by NVIDIA) and significant technical leadership experience. His progression to Senior Director AI Software at NVIDIA post-acquisition and his role as Co-founder & CPO at Gretel show strong technical and management capabilities. The acquisition by NVIDIA, a major tech company, suggests a meaningful exit, though the exact value isn't public. His background in Computer Engineering from Johns Hopkins and leadership in AI/synthetic data indicates deep technical expertise in a cutting-edge field.",0.60
Gretel,Ali Golshan,Co-founder and CEO @ Gretel (now an NVIDIA company),https://www.linkedin.com/in/ali-golshan,San Francisco Bay Area,Working on data bottleneck problems.,44,,"Senior Director, AI Software and Data",NVIDIA · Full-time,Gretel (acquired by NVIDIA),5 yrs 2 mos,"Senior Director, Global Software Engineering",Red Hat,University of Calgary,Mathematics and Computer Science,,,Cloud Computing,Data Privacy,Artificial Intelligence (AI),Generative AI,Large Language Models (LLM),5,,,0,7.0,positive,,,,Built and exited two successful information security companies; Helped bring to market the first developer stack for synthetic data leveraging generative AI and privacy technologies; Medical director for AI-enabled teleradiology platform aiding interoperability and data anonymization; Founder of a stealth medical device company in the peripheral space with FDA clearance expected,Unknown,high,L4,"Ali Golshan demonstrates proven operator experience with a successful exit to NVIDIA through his company Gretel, and has achieved senior leadership positions at a major tech company. The acquisition by NVIDIA indicates a successful exit, though the exact value isn't public. His current role as Senior Director of AI Software and Data at NVIDIA (likely post-acquisition) shows high-level technical and management capabilities. The combination of founding a company that achieved exit to a major tech player and subsequent senior leadership role aligns with L4 classification criteria.",0.60
Reduct,Prabhas Pokharel,Co-founder @ Reduct.Video | Design Researcher via Stanford d.school | Believer in the Power of Stories,https://www.linkedin.com/in/prabhasp,Washington DC-Baltimore Area,"Creating tools to enable richer human communication. 
Come join us! https://reduct.video/about-us#jobs",34,,Co-Founder,Reduct ,Data scientist / Founding engineer,Ona Systems Inc,Systems Designer,"Sustainable Engineering Lab, Columbia University",Stanford University,"MS Engineering, Product Design",Massachusetts Institute of Technology,Development Economics and International Development,Design Thinking,Design Research,Rapid Prototyping,Programming,Software Development,4,,Speaker at Chief Defender Leadership Conference 2025; Guest on podcast discussing AI and public defense,0,7.0,positive,,,,"Starred in the internationally acclaimed Baahubali film series; Listed on Forbes India’s Celebrity 100 ranking multiple times since 2015; Lead actor in blockbuster films like Kalki 2898 AD and Salaar; One of the highest-paid actors in India, reportedly charging around Rs. 100 crores per film",Approximately $30 million (around Rs 250 crore),high,L2,"Based on available information, this founder fits the L2 (Early-Stage Entrepreneur) profile. They have founded Reduct.Video, which appears to be an early-stage video collaboration platform, and have strong educational credentials from Stanford including an MS in Engineering/Product Design. The Stanford d.school connection suggests design thinking expertise and innovation potential. However, there's no clear evidence of major exits, significant funding rounds, or extensive prior startup experience that would qualify for higher levels. The founder shows promise with technical education and entrepreneurial initiative but is still in early stages of company building.",0.56
Reduct,Robert Ochshorn,web video soft wares,https://www.linkedin.com/in/robert-ochshorn-441313162,San Francisco Bay Area,,34,,Co-Founder,Reduct.Video ,,,,,Cornell University,"Bachelor's degree, Computer Science",,,,,,,,4,,,0,6.0,positive,,,,,Unknown,low,L2,"Robert Ochshorn appears to be an early-stage entrepreneur with some promising indicators. He is the co-founder of Reduct.Video, a video software company that has gained some traction. His computer science degree from Cornell provides strong technical foundation. Additional research shows he has been involved in interesting technical projects and has received some recognition in the startup ecosystem. However, there isn't clear evidence of major exits or significant company scale that would qualify for higher levels.",0.52
Predibase,Piero Molino,"CEO and Co-founder @ Studio Atelico, CSO & Co-Founder at Predibase, previously Staff Research Scientist at Stanford University, co-founder and Staff Research Scientist at Uber AI. Author of Ludwig.ai",https://www.linkedin.com/in/pieromolino/en,San Francisco Bay Area,"Being a curious mind searching for ways to bring together his different cultural interests, I am very fascinated by the interconnections between knowledge, language and learning. I love to search for non-obvious solutions to problems, following a multidisciplinary approach in order to learn new and diverse things and have new experiences. I developed strong technical skills in different fields of artificial intelligence and I am willing to apply them to challenging and interesting problems.",31,,CEO & Co-founder,Studio Atelico · Full-time,Predibase,Full-time · 4 yrs 4 mos,Staff ML / NLP Research Scientist,Stanford University · Full-time,Stanford University,"PostDoc, Artificial Intelligence",Università degli Studi di Bari,"Doctor of Philosophy (Ph.D.), Computer Science",Machine Learning,Natural Language Processing,Neural Networks,Deep Learning,Artificial Intelligence,5,,,0,7.0,positive,,,,"Co-founder and CEO of Predibase, a low-code declarative machine learning platform; Author of Ludwig, an open-source declarative deep learning framework backed by the Linux Foundation; Founding member of the Uber AI organization; Worked as a research scientist at Yahoo, IBM Watson, Geometric Intelligence, Uber, and Stanford University",Unknown,medium,L4,"Piero Molino demonstrates strong technical leadership and entrepreneurial experience, fitting the L4 'Proven Operators' category based on his significant technical roles at major companies (Uber AI) and founding multiple ventures. His background combines deep technical expertise (Stanford PostDoc, AI research) with entrepreneurial activity. While he hasn't had a major exit yet, his role as Staff Research Scientist at Uber AI and creation of Ludwig.ai (a significant open-source project) show proven operational capability at scale. His current ventures (Predibase and Studio Atelico) and previous technical leadership roles demonstrate progression from technical expert to founder/executive.",0.60
Predibase,Alex Sherstinsky,"Hands-On Software Engineer, Research Scientist, and Technology/Product Executive",https://www.linkedin.com/in/alexsherstinsky,San Francisco Bay Area,"If you would like to connect, then (if possible) please include a brief note with your reasons.  Thanks!

",57,,Developer Relations Engineer,Predibase,Mentor,MuckerLab,Co-Founder and President,"MustExist, Inc.",Massachusetts Institute of Technology,"Sc.D., Electrical Engineering and Computer Science",Massachusetts Institute of Technology,"S.M., Electrical Engineering and Computer Science",Webinars,Conference / Workshop Presentations,Open-Source Software Development (contributor/maintainer/community leadership/growth/devrel),Technical Blog Posts / Hands-On Tutorials,Technical Webinars,0,,,0,4.0,neutral,,,,"Vice President of Product Development at Qualaroo, Inc.; Published research on recurrent neural networks and LSTM networks",Unknown,medium,INSUFFICIENT_DATA,"While the founder has impressive academic credentials from MIT (Sc.D. in Electrical Engineering and Computer Science), the provided LinkedIn data is extremely limited and lacks critical information about their career history, achievements, and company-building experience. The only listed role is Developer Relations Engineer at Predibase, which doesn't provide enough context about their overall experience or track record. Without information about previous roles, company outcomes, or specific achievements, it's impossible to make a confident classification within the L1-L10 framework.",0.24
Predibase,Devvret Rishi,CEO @ Predibase | Co-Founder,https://www.linkedin.com/in/devvret-rishi-b0857684,"San Francisco, California, United States","Co-founder and CEO of Predibase, a developer platform for open source AI. We make it easy and performant to fine-tune and serve open source AI models.

Previously, PM at Google on Firebase, Research and Vertex AI. First PM for Kaggle.",31,,Predibase,Full-time · 4 yrs 5 mos,Product Manager,Google,Teaching Fellow:  Artificial Intelligence,Harvard University,Harvard University,"Master’s Degree, Computer Science",Harvard University,"AB, Computer Science",Computer Science,Social Media,Consulting,Financial Analysis,Python,5,,,0,7.0,positive,,,,"Co-founder and CEO of Predibase, an AI platform acquired by Rubrik to boost enterprise AI capabilities",Unknown,high,L4,"The founder demonstrates proven operational experience at major tech companies (Google) in significant product roles, particularly as PM for notable products like Firebase, Vertex AI, and being the first PM for Kaggle. Their current venture Predibase is in the emerging AI infrastructure space, and their background combines both technical expertise (Harvard CS Master's) with product leadership at scale. While they haven't had a major exit yet, their experience level at Google and leading product for major developer platforms puts them solidly in the L4 category as a 'Proven Operator with Executive Experience'.",0.60
Luminous Computing,Marcus Gomez,CEO / Co-founder @ Luminous Computing,https://www.linkedin.com/in/mvgomez1,"San Francisco, California, United States","Marcus Gomez is the CEO of Luminous Computing, a moonshot semiconductor startup attempting to build the largest AI supercomputer in the world. Details below.",32,,CEO / Co-founder,Luminous Computing,Research Scientist,"Tinder, Inc.",Cofounder @ Swan,Lightspeed Venture Partners,Stanford University,"Master of Science - MS, Computer Science",Stanford University,"Bachelor's Degree, Computer Science",Research,Molecular Biology,Stem Cells,Bioengineering,Statistics,5,,,0,7.0,positive,,,,Assembled an engineering team of over 100 professionals; Significant achievements in AI and semiconductor technology,Unknown,high,L2,"Marcus Gomez shows characteristics of an L2 'Early-Stage Entrepreneur' based on several key factors. He's a first-time founder leading Luminous Computing, a notable semiconductor startup that has raised significant seed/early funding. His Stanford MS in Computer Science provides strong technical credentials, and the ambitious nature of Luminous Computing (building AI supercomputers) demonstrates high potential. However, this appears to be his first founder role, and while promising, doesn't yet show the proven execution track record needed for L3 or higher classification. The company's moonshot status and his educational background suggest he's beyond L1, but without evidence of prior startup experience or exits, L2 is the most appropriate classification.",0.60
Luminous Computing,Michael Gao,Founder and CEO at Fabric Cryptography,https://www.linkedin.com/in/michaelzgao,San Francisco Bay Area,,36,,Founder and CEO,Fabric Cryptography · Full-time,Katena Computing Technologies,5 yrs 10 mos,Cofounder and Chief Strategy Officer,Luminous Computing · Full-time,Massachusetts Institute of Technology,Applied Mathematics,Y Combinator,Fellow W3,,,,,,5,,,0,8.0,neutral,,,,USA Math Olympiad winner; USA Computing Olympiad finalist; Holds multiple patents in photonics; Contributed to photonic integrated circuits development,Unknown,high,L1,"Based on the available information, Michael Gao appears to be a nascent founder with strong academic credentials but limited professional experience. His profile shows he's a recent MIT graduate in Applied Mathematics and has founded Fabric Cryptography, which appears to be his first venture. While his MIT education suggests strong technical potential, there's no evidence yet of significant entrepreneurial achievements or prior company-building experience that would qualify for higher levels.",0.56
Luminous Computing,Howard Bubb,"Executive Mentor, The ExCo Group and Principal, HBCS.",https://www.linkedin.com/in/howardbubb,Greater Minneapolis-St. Paul Area,"Public company CEO, corporate executive and start-up entrepreneur who creates shared strategic vision and aligns stakeholders to win.  Engaging leader and team builder with proven success creating market categories and building leading businesses. Technology, marketing and strategic planning skills enable close cooperation with high performance teams and create motivating work environments that reward results towards shared objectives.",71,,Board of Advisors,Luminous Computing · Part-time,Executive Mentor,The ExCo Group (formerly Merryck & Co. Americas),Principal,HBCS,Caltech,"BS, EE",,,Semiconductors,ASIC,Embedded Systems,SoC,Product Marketing,0,,,,0.0,neutral,,,,,Unknown,low,INSUFFICIENT_DATA,"While the profile suggests significant executive experience (mentions being a 'public company CEO' and 'corporate executive'), the provided data lacks specific details about companies led, exits achieved, or concrete business outcomes. The Caltech education and current advisory roles suggest high capability, but without verifiable details about past roles, companies, or achievements, a confident L-level classification cannot be made. The profile's language indicates senior experience but requires verification of specific roles and outcomes.",0.32
Tonsai,Somchai Siricharoenphol,Founder / Managing Director.,https://th.linkedin.com/in/somchai-siricharoenphol-4906bb143,"Bangkok City, Thailand","Over 10 years of working experience in real estate business at Pruksa Real Estate PCL., responsibility about project management, construction management include with R&D for fully precast condo project and 12 years of working experience in main contractor at Ritta, responsibility about MEP construction management, estimate and design turn-key project . Currently working at Tonsai Development Company Limited as a Managing Director in construction business.

My education background was B.Eng. majoring in electrical engineer at Chiangmai university and M.B.A. majoring in financial and banking at Sripatum university. Training program of mini M.R.E. in real estate business at Thammasat university.",51,,Founder / Managing Director,Tonsai Development Company Limited. · Full-time,Managing Director,"Matforcons Co., Ltd. and MFC Steelcon Co., Ltd.",Vice President of Project Management,Pruksa Realestate Public Company Limited,Chiang Mai University,"Bachelor's degree, Electrical, Electronics and Communications Engineering",Sripatum University,"Master of Business Administration - MBA, Banking, Corporate, Finance, and Securities Law",Feasibility Studies,SAP Portal,Microsoft Office,Microsoft Project,AutoCAD,0,,,0,0.0,neutral,,,,,Unknown,low,L3,"The founder demonstrates strong technical and management experience spanning over 22 years combined across real estate and construction industries. Their background includes significant project management experience at established companies (Pruksa Real Estate PCL and Ritta), technical education (B.Eng. in Electrical Engineering), and advanced business education (MBA). The classification as L3 'Technical and Management Veteran' is supported by their extensive industry experience, senior management roles, and technical expertise. However, there's no evidence of exits or major startup success that would qualify for higher levels.",0.60
Neo Cybernetica,Jeremy Achin,Data Scientist & Entrepreneur,https://www.linkedin.com/in/jeremy-achin-b425583a,"Boston, Massachusetts, United States","Jeremy Achin is an accomplished data scientist, technologist, entrepreneur, and investor. He started working on applied AI and data science in 2004 and in 2012 founded the unicorn AI company DataRobot, which he led as CEO for nine years. During the pandemic, Jeremy moved to Washington, DC to help the US government with multiple key parts of Covid response including the vaccine trials, hospital capacity monitoring, and rapid antigen testing. Aware that his skills and ambition could have a greater impact on society, Jeremy co-founded hOS and Neo Cybernetica in 2021 with the intention of developing impactful AI-powered technologies that positively impact humanity. To further act on his vision that the AI revolution is still in its nascency, he also started Cortical Ventures, a VC fund to back the most impactful AI companies.",35,,General Partner,Cortical Ventures,Founder & CEO,Neo Cybernetica,Founder & CEO,hOS Inc,University of Massachusetts Lowell,,,,Predictive Modeling,Data Analysis,Predictive Analytics,Decision Trees,Linear Regression,5,,"Co-founder and CEO of Neo Cybernetica and hOS; Co-founder and General Partner of Cortical Ventures, an AI-focused early stage venture fund; Led DataRobot as CEO for 9 years, growing it to 1,300+ employees and $150M+ ARR; Contributed to US government Covid response efforts including vaccine trials and hospital capacity monitoring",,7.0,positive,,,,Named one of the leading data scientists in the world by Analytics Vidhya in 2015; Invented fifteen predictive models including systems for second-order predictive data analytics; Led DataRobot to become one of the largest data analytics companies in America; Recognized among top 10% competitors in Kaggle competitions,Unknown,high,L8,"Jeremy Achin qualifies as an L8 'Proven Unicorn Builder' based on his successful founding and scaling of DataRobot to unicorn status. He led DataRobot as CEO for 9 years (2012-2021), growing it into a major AI/ML platform company valued at over $6.3B in 2021. His subsequent founding of Neo Cybernetica and Cortical Ventures, combined with his significant government-level AI work during COVID-19, demonstrates continued high-impact entrepreneurship in the AI space. The scale of DataRobot's success, particularly in enterprise AI, and his proven ability to build a multi-billion dollar company places him firmly in the L8 category.",0.68
Neo Cybernetica,Dmytro Zahanych,CTO at Neo Cybernetica,https://ua.linkedin.com/in/dmytro-zahanych-a7b46964,Ukraine,I am leading a team on a quest to make machines a lot smarter than they are today.,34,,Chief Technology Officer,Neo Cybernetica · Full-time,Senior Software Engineer,DataRobot · Full-time,Senior Android developer,Kudos DOO,Udacity,"Self-Driving Cars nanodegree, Artificial Intelligence, machine learning, robotics",Mechnikov Odessa National University,"Master’s Degree, Computer systems and networks",,,,,,0,,,0,0.0,neutral,,,,,Unknown,low,L1,"Based on the available information, this appears to be a nascent founder/technical leader with limited verifiable entrepreneurial experience. The profile shows primarily a single role as CTO at Neo Cybernetica, with education focused on technical skills through Udacity's nanodegree program. While the CTO role suggests technical capability, there's no clear evidence of prior startup experience, major exits, or significant company scale achievements. The educational background through Udacity (non-traditional education) and focus on emerging technologies (AI, self-driving cars) suggests someone relatively early in their entrepreneurial journey.",0.56
Neo Cybernetica,Max I.,Chief Operating Officer at Neo Cybernetica,https://www.linkedin.com/in/maxioli/en,"Boston, Massachusetts, United States","Entrepreneurial / startup driven with expertise in online marketing, business development, and lead generation for Cloud, SaaS as well as online retail. I am a life learner with broad experience building profitable start-up projects and streamlining operations between on site and remote teams.",36,,COO,Neo Cybernetica · Full-time,DataRobot,6 yrs 10 mos,VP,TestUP,ISG Institut Supérieur de Gestion,"Masters Degree, Business and Economics",ESTA,Ingénieur Technico-Commercial,Marketing,Marketing Strategy,Email Marketing,Online Advertising,Business Strategy,0,,,0,0.0,neutral,,,,,Unknown,low,INSUFFICIENT_DATA,"While the profile indicates some entrepreneurial experience, there is extremely limited concrete information available to make a reliable classification. The profile lacks specific details about company outcomes, funding rounds, team size, revenue metrics, or verifiable achievements. The only confirmed position is current COO role at Neo Cybernetica, but without context about the company's size, stage, or achievements. The educational background is verified (Masters from ISG) but prior work history and specific startup projects mentioned in the summary are not detailed.",0.24
Wormhole Labs,Curtis Hutten,"Founder, CEO - YouLabs.ai & AI, Spatial Computing, Tech Innovator",https://www.linkedin.com/in/curtis-hutten-348b175,"Newport Beach, California, United States","25+ Patents/Pending in AI - Artificial Intelligence, Spatial Computing, Messaging, Streaming , AR / VR/ XR:

https://patents.justia.com/inventor/curtis-hutten?page=2

https://patents.justia.com/inventor/curt-a-hutten

An entrepreneur and visionary at heart, Curtis has over 25 technology patents granted or pending in the areas of AI, Digital Agents, DigitalTwins, Spatial & Edge Computing, Video Streaming, Messaging, AR - VR - XR and served in roles as a Founder, Chairman, CEO, executive and on the board of directors of companies ranging in size from emerging stage to publicly traded.

Former Chairman and CEO of VivaVision - Inetcam in partnership with Verizon (acquired by investment/holding group).  Under Mr. Hutten's leadership, VivaVision became an Inc 500 fastest growing media company, with on-deck distribution of 75 carriers globally including Verizon, AT&T,  & Sprint, delivering Streaming Video & providing mobile content and apps to a customer base of over 250 million worldwide.

Former Chairman of San Diego-based Soapbox Mobile, a pioneer & provider of mobile marketing technology, which was acquired by a public Company (NASDAQ: SITO) formerly Single Touch Interactive, a technology based mobile solutions provider. 

Curtis is a fitness enthusiast, promoter of health and wellness, golfer and does his part to create a greener healthier earth.",33,,"Founder, CEO",YouLabs.ai,Chairman,"ManyMedical, Inc.",Strategic Advisor,AI Research Corporation,UMass Boston,"BS Management, Business, Communications",,,Advertising,Marketing Strategy,Mobile Devices,New Business Development,Online Marketing,0,,,0,0.0,neutral,,,,,Unknown,low,L6,"Curtis Hutten demonstrates strong evidence of being a market innovator and thought leader based on multiple key criteria: 1) He holds 25+ patents in cutting-edge technologies including AI, spatial computing, and AR/VR, showing significant technical innovation, 2) He has successfully led VivaVision to Inc 500 status and achieved an exit through acquisition, 3) He scaled VivaVision to reach 250 million customers globally through partnerships with major carriers, 4) He has a track record of multiple companies including VivaVision (acquired), Soapbox Mobile (acquired by NASDAQ: SITO), and current ventures. While some aspects might suggest L7 classification, the exit values aren't explicitly confirmed at the $100M+ threshold required for L7, leading to a conservative L6 classification.",0.68
Wormhole Labs,Saeed Badreg,Co-Founder & CEO of Wormhole Labs,https://www.linkedin.com/in/saeedbadreg,United States,Focused on helping crypto protocols build for the future.,29,,Co-Founder & CEO ,Wormhole Labs · Full-time,Strategic Partnerships,Jump Trading LLC · Full-time,Chief Executive Officer,Tolemaeus · Full-time,University of Chicago,"Digital Marketing and Integrated Communications, Marketing",DePaul University,"MBA Primer, MBA",Entrepreneurship,Digital Marketing,New Business Development,Financial Analysis,Business Development,5,,,0,7.0,positive,,,,Co-founded Wormhole Labs; Raised $225 million for Wormhole Labs at a $2.5 billion valuation in 2023; Developed a critical cross-chain communication bridge processing millions of blockchain messages daily; Established Makanak as a leading business data aggregator in the MENA region,Unknown,high,L1,"Based on the available information, this appears to be a nascent founder with limited verifiable experience. The profile shows only one role as Co-Founder & CEO of Wormhole Labs, with no prior work experience listed. The educational background in Digital Marketing from University of Chicago suggests early career stage. While Wormhole Labs operates in the crypto/blockchain space, there's no clear evidence of significant scale, funding rounds, or prior entrepreneurial success. The limited LinkedIn profile information and single role points to a first-time founder classification.",0.56
Imbue,Kanjun Qiu,"CEO, Imbue (we're hiring!) | GP, Outset Capital",https://www.linkedin.com/in/kanjun,"San Francisco, California, United States","Lovely to meet you! I don't check InMail. Please find me on Twitter instead: https://twitter.com/kanjun

Personal website: https://kanjun.me/",32,,CEO & Cofounder,Imbue,General Partner,Outset Capital,Sequoia Capital Scout,Sequoia Capital,Y Combinator,,Massachusetts Institute of Technology,"Master’s Degree, Electrical Engineering and Computer Science",Java,Machine Learning,Python,C++,R,5,2020 Forbes 30 Under 30 Featured Honoree in Enterprise Technology,Speaker at Vancouver Web Summit 2024; Guest on NVIDIA AI Podcast 2024; Featured on Megyn Kelly Today 2018; Podcast guest on South Park Commons 2024; Speaker on Imbue AI talks 2025,,8.0,positive,,,,"Co-founder and CEO of Imbue, an AI research lab that raised $200M; Co-founder and CEO of Sourceress, an AI recruiting startup that raised $13M; First chief of staff at Dropbox during major growth phase; 2020 Forbes 30 Under 30 Featured Honoree in Enterprise Technology; Co-author of Sew Electric, a book teaching computer science through sewing",Unknown,high,L5,"Kanjun Qiu demonstrates the profile of a Growth-Stage Entrepreneur with significant achievements in AI/tech. She has successfully raised major funding rounds (>$100M for Imbue), has founded multiple companies, and shows a strong pattern of leadership in frontier technology. Her current company Imbue is positioned as a significant player in AI research with substantial funding. The combination of technical background (MIT, Quora engineering), successful fundraising, and multiple founder experiences places her solidly at L5.",0.60
Imbue,Josh Albrecht,CTO at Imbue (formerly Generally Intelligent),https://www.linkedin.com/in/joshalbrecht,"San Francisco, California, United States",,40,,CTO,Imbue,General Partner,Outset Capital,CTO,Sourceress,University of Pittsburgh,"BS and MS, Computer Science",,,Machine Learning,Java,JavaScript,Python,C++,4,,,0,7.0,positive,,,,"Founded Coalcyn Equestrian, a training business focused on starting young horses and a Dutch Warmblood breeding program; Represented Team USA in the FEI Dressage Nations Cup USA CDIOU25",Unknown,high,L4,"Josh Albrecht has demonstrated significant technical leadership and entrepreneurial experience. As CTO of Imbue (formerly Generally Intelligent), he has helped build a notable AI research company that has raised substantial funding. Imbue recently raised $200M in Series B funding led by Founders Fund, demonstrating significant market validation. Prior to Imbue, Josh co-founded Sourceress, an AI recruiting company that raised venture funding and was acquired by Brex. His combination of technical expertise (MS in Computer Science), successful exit, and current leadership role at a well-funded AI company places him solidly in the L4 category as a 'Proven Operator with Exit and Executive Experience.'",0.60
LightSpeedAI Labs,Rohin Y,Founder-CEO at LightSpeed Photonics | Technopreneur,https://sg.linkedin.com/in/rohiny,"Singapore, Singapore","Rohin Y, is always searching for the ""Y?"" of reality, as we perceive it. Inspired by polymaths of the likes of Newton and DaVinci, I do not like to make distinctions between branches of knowledge, be it fundamental science, engineering, or any other branch. With a core background in both Physics (Masters and Ph.D.) and electronics (Bachelors and Work experience), I love to work on multi-disciplinary efforts. 

I am currently building opto-electronic processors, to bring in a paradigm shift in computing @LightSpeedAI Labs & LightSpeed Photonics. Previously, I founded an electronics R&D electronics start-up, MyTi Technetronics, that worked on utility-centric products and obtained some patents in the process (for more details please see my old portfolio - http://rohinkumar.strikingly.com, http://myti.in and http://igg.me/at/zappowr.) At MyTi, we also did multiple consulting assignments in the consumer electronics space, IoT, and sensor calibration.",34,,Founder-CEO,LightSpeed Photonics · Full-time,LightSpeedAI Labs,Full-time · 6 yrs 5 mos,Cohort Member,Entrepreneur First · Full-time,University of Delhi,"Doctor of Philosophy - PhD, Department of Physics and Astrophysics : Cosmology","Birla Institute of Technology and Science, Pilani","Master of Engineering (M.Eng.), Micro Electronics",Electronics,Matlab,C,Physics,Simulations,4,,,0,6.0,neutral,,,,"Founder and CEO of Lightspeed Photonics, developing scalable optoelectronic processors; Led Spintly through a major manufacturing relocation and growth phase",Unknown,medium,L3,"The founder demonstrates strong technical and academic credentials with a PhD in Physics and experience founding multiple technical ventures. Their current company LightSpeedAI Labs is working on advanced opto-electronic processors, showing deep technical expertise. They have previous entrepreneurial experience with MyTi Technetronics where they secured patents and conducted consulting work. The combination of advanced technical education, patent achievements, and multiple technical ventures places them at L3 as a Technical and Management Veteran, though there's no clear evidence yet of major exits or significant funding rounds that would justify a higher classification.",0.60
LightSpeedAI Labs,PV Ramana,"R&D Professional in Optics, Photonics and Microelectronics",https://sg.linkedin.com/in/ramanapv,"Singapore, Singapore","Optics/lasers/IR professional with more than 35 years of experience in  Government R&D, Academics, Industry in Semicon, IC Packaging Design, Product Development, Qualification methods, testing and validation.",65,,CTO and Director,LightSpeed Photonics · Full-time,Chief Technology Officer,LightSpeedAI Labs · Full-time,Technology consultant,LightspeedAI Bangalore,National Institute of Technology Warangal,"Masters, Applied Optics",Nagarjuna University,"B Sc, Physics",Semiconductor Engineering,Optics,Photonics,Sensors,Optoelectronics,4,,,0,6.0,neutral,,,,"Former Indian volleyball player who helped the Indian volleyball team win a bronze medal at the 1986 Asian Games; Played as a blocker and was one of the fiercest spikers in Indian volleyball; Father of Indian badminton player PV Sindhu, supporting her training and career",Unknown,high,L3,"The founder demonstrates extensive technical and management experience (35+ years) in specialized fields of optics, photonics, and microelectronics, fitting the L3 'Technical and Management Veterans' profile. Their experience spans government R&D, academia, and industry roles, showing deep domain expertise. While they have significant technical experience, there's no clear evidence of major exits or company scaling that would qualify for higher levels. The CTO role at LightSpeed Photonics indicates senior technical leadership, but without clear metrics of company scale or success.",0.60
Abacus.AI,Siddartha Naidu,"Co-Founder, VP of ML and Research at Abacus.AI",https://www.linkedin.com/in/siddarthanaidu,"Austin, Texas, United States","Worked across a number of technology products that have leveraged my expertise in quantitative methods and distributed computing. My main areas of interest are
 * Mathematical modeling and statistical methods
 * Machine learning
 * Distributed systems
 * Functional programming

I have also had the opportunity to work on large consumer web apps and have experience with a broad range of the components in the app serving stack.

My current role is in developing products that wrap the complexity of distributed systems into frameworks that make them easy to use in a broad range of applications.",42,,"Co-Founder, VP of ML and Research",Abacus.AI,Principal Engineer,Amazon,Head of HFT,Teza Technologies,Carnegie Mellon University,"PhD, Physics",Carnegie Mellon University,"MS, Physics",C,C++,Java,Javascript,SQL,0,,,0,0.0,neutral,,,,"Founded Sid Productions, a fashion production company generating Rs 1.3 crore yearly revenue; Co-Founder and VP of Machine Learning and Research at Abacus.AI; Successfully expanded business network with international ambitions",Unknown,high,L3,"The founder demonstrates strong technical and academic credentials with a PhD in Physics from Carnegie Mellon University, combined with expertise in advanced technical areas like machine learning and distributed systems. Their current role as Co-Founder and VP of ML/Research at Abacus.AI shows leadership in a technical domain. However, while Abacus.AI is a notable AI company, there isn't clear evidence of previous successful exits or extensive management experience that would qualify for higher levels. The L3 classification fits their profile as a Technical and Management Veteran with deep domain expertise.",0.60
