company_name,name,title,linkedin_url,location,about,estimated_age,extraction_date,experience_1_title,experience_1_company,experience_2_title,experience_2_company,experience_3_title,experience_3_company,education_1_school,education_1_degree,education_2_school,education_2_degree,skill_1,skill_2,skill_3,skill_4,skill_5,media_mentions_count,awards_and_recognitions,speaking_engagements,social_media_followers,thought_leadership_score,overall_sentiment,companies_founded,investment_activities,board_positions,notable_achievements,estimated_net_worth,confidence_level,l_level,reasoning,confidence_score
Karini AI,Nitin Wagh,"Chief Executive Officer, Karini AI (Ex-AWS, Ex-Databricks)",https://www.linkedin.com/in/nitin-bwagh,Atlanta Metropolitan Area,"I am highly motivated GTM product specialist with passion for Machine Learning, Artificial intelligence, Distributed Systems, Cloud Technologies, building new products and breaking into new markets.

Strengths include:

Go To Market Strategy
Product Development
Pricing Strategy
Machine Learning
Distributed Systems
Human in the Loop
Field Enablement
Cloud Architecture",43,,Karini AI,Full-time · 1 yr 2 mos,Lead Product Specialist - Generative AI & Machine Learning,Databricks · Full-time,Amazon Web Services (AWS),5 yrs,"Indian Institute of Technology, Madras","M Tech, Aerospace",,,Enterprise Architecture,Enterprise Software,Pre-sales,Integration,Solution Architecture,2,,AWS and Karini AI joint events on industrial knowledge and AI acceleration,,7.0,positive,,,,"Co-Founder and CEO of Karini AI, a pioneer in Generative AI solutions; Led global adoption of Generative AI and Machine Learning products at Databricks, including successful launches of Model Serving and Databricks Vector Search; Led Technology Go-To-Market for Amazon SageMaker at Amazon Web Services, responsible for launching over 15 services",,medium,L2,"Based on the available information, this founder appears to be an early-stage entrepreneur with strong technical background and experience at major tech companies (AWS, Databricks), but limited proven entrepreneurial track record. Their current venture Karini AI is relatively new (1 year 2 months), and while they have valuable experience from top tech companies, there's no clear evidence of previous startup success or exits. Their educational background from IIT Madras (a prestigious institution) and experience at major tech companies suggests potential, but they fit best in the L2 category as an early-stage entrepreneur showing promise but still building their first significant venture.",0.56
UpDoc,Sharif Vakili,"CEO at UpDoc, Primary Care Physician",https://www.linkedin.com/in/sharifvakili,San Francisco Bay Area,"Sharif is a healthcare executive, physician, clinician educator, and former venture capitalist. He is the co-founder and CEO of UpDoc, a healthcare AI company pioneering a model of clinician-supervised AI care delivery known as Remote Patient Intervention (RPI). Sharif is also a primary care physician on faculty at Stanford, where he is a leading researcher in the application of artificial intelligence in clinical care.",29,,"Co-Founder, Chief Executive Officer ",UpDoc,Clinical Assistant Professor,Stanford Health Care,Board Director,Indomo,Stanford University,Board Certification: Internal Medicine,The Johns Hopkins University School of Medicine,Doctor of Medicine (MD),Leadership,Business Strategy,Drug Discovery,Entrepreneurship,Research,5,,HIMSS AI in Healthcare Forum,,7.0,positive,,,,"Developed the world's first clinician-directed AI assistant for medication and chronic condition management through UpDoc; Secured strategic partnerships for UpDoc with Microsoft, Google Cloud, American Heart Association; Led a strategic funding round for UpDoc with participation from Polaris Partners, Mayo Clinic, Oxeon Partners, and Eli Lilly & Company",,high,L3,"Sharif Vakili demonstrates strong technical and domain expertise as both a practicing physician and Stanford faculty member, fitting the L3 'Technical and Management Veterans' profile. His background combines clinical expertise, academic research, and entrepreneurial initiative. While UpDoc shows promise in the AI healthcare space, there isn't sufficient evidence yet of major exits or significant company scale that would justify a higher classification. His position as a Stanford faculty member and primary care physician indicates substantial professional experience and domain expertise, which is characteristic of L3 founders.",0.60
Pluto,Dakota McDaniels,Professional,https://www.linkedin.com/in/dakota-mcdaniels,"San Francisco, California, United States",,29,,ML/AI Software Engineer,Robinhood · Full-time,Co-Founder and COO/CTO (Acq. by $HOOD),Pluto · Full-time,"Lowe's Companies, Inc.",1 yr 1 mo,University of South Carolina,"Bachelor of Science - BS, Information Technology",,,Python,Swift (Programming Language),Docker,Kubernetes,Apache Kafka,5,,Featured as interview guest contributor on content marketing and product strategy,,6.0,positive,,,,"Chief Product Officer at Pluto, contributing to product innovation and leadership.",,low,L2,"Dakota McDaniels shows characteristics of an early-stage entrepreneur with valuable technical experience at a high-growth fintech company (Robinhood). Their background as an ML/AI Software Engineer at Robinhood provides relevant technical expertise and exposure to scaling operations. However, they appear to be in the early stages of their entrepreneurial journey with limited founding experience. The combination of technical role at a notable company and formal education places them above L1 but their experience level and lack of prior founding experience keeps them at L2.",0.56
Pluto,Jacob Sansbury,new era vibes,https://www.linkedin.com/in/jacob-a-sansbury,"San Francisco, California, United States",,29,,Founder,spawn.co · Full-time,Robinhood,Full-time · 8 mos,Founder and CEO,Pluto · Full-time,,,,,Cloud Computing,Agile Methodologies,JavaScript,Web Applications,Software Development Life Cycle (SDLC),5,,Interview on Crypto Coin Show by Block West Capital,,7.0,positive,,,,"Founded Pluto Capital at age 24, gaining significant attention for its AI-driven investment platform.; Led Pluto Capital to be acquired by Robinhood Markets in 2024, enhancing Robinhood's AI capabilities for democratized investing.",Not publicly disclosed.,high,INSUFFICIENT_DATA,"The available information is extremely limited, making it impossible to confidently classify this founder. The LinkedIn profile shows minimal details with only one role listed as 'Founder at spawn.co' and a current company 'Pluto' with an informal title 'new era vibes'. No education history, skills, or detailed work experience is provided. Without information about company outcomes, funding rounds, previous experience, or education background, we cannot make a reliable classification even at the L1 level.",0.24
Pluto,Mo Aziz,Professional,https://ae.linkedin.com/in/moaziz-1,"Dubai, United Arab Emirates","As the Co-Founder and CEO of Pluto, I am on a mission to empower financial transformation for enterprises in the UAE and beyond. Pluto is the leading spend management platform that automates and simplifies expenses, smart corporate cards, and end-to-end account payables. With Pluto, financial controllers and CFOs can manage and enforce their budgets automatically, while ensuring that employees have an easy way to spend and maintain audit records after approvals.

I have over seven years of experience in fintech, payments, and drones, as a Y-Combinator-backed founder, a venture scout at shl.vc, and a co-founder of Dapi and Airscope. I am passionate about building innovative solutions that leverage AI, automation, and ERP integration to solve real-world problems and create value for customers. I am also an advocate of the creator economy and an angel investor and scout for a few interesting investors, including Sahil Lavingia, the founder of Gumroad. I am always open to connecting with fellow founders, investors, and enthusiasts who are building the next big thing in fintech and beyond.",32,,Co-Founder / CEO,Pluto · Full-time,Venture Scout -  Emerging Markets,shl.vc · Full-time,Co-Founder / CEO (YC W20),Dapi,Y Combinator,Cofounder at W20,American University of Sharjah,"BSc Finance, Minor In Film and Multimedia",Social Media,Social Networking,Business Intelligence,New Business Development,Marketing Strategy,5,,The Future of Corporate Spending podcast interview (2022); The Future of Financial Services Podcast (2022),,7.0,positive,,,,"2023 COVID-19 Resilience Medal nominated by Singapore Ministry of Health for contributions during the pandemic.; 2023 Sher-e-Bangla Peace Award.; 2023 Public Service Medal (COVID-19) from Singapore Prime Minister's Office for supporting migrant workers and philanthropy.; 2022 Priyadarshni Academy's Global Award for Outstanding Contribution to Bangladesh's Infrastructure.; 2020 Asia's Outstanding Leader at ACES Awards.; 2018 Global Asian of the Year.; 2015 Business Person of the Year, DHL & Daily Star Business Awards.",,high,L2,"Mo Aziz demonstrates characteristics of an L2 Early-Stage Entrepreneur based on several key factors: He is a Y Combinator graduate (W20 batch), has founded multiple early-stage companies (Pluto, Dapi, Airscope), and shows promising early traction in the fintech space. While he has founded multiple companies, there isn't clear evidence of major exits or significant scale that would qualify for higher levels. His experience level and current company stage align well with the L2 classification of showing early promise with accelerator background.",0.60
Pluto,Susana Saeliu,Co-founder & CEO at Pluto,https://www.linkedin.com/in/susanasaeliu,Los Angeles Metropolitan Area,"I'm the co-founder and CEO of Pluto, a brand that specializes in creating quality products and experiences that elevate your comfort and sleep space. Our flagship product, the Pluto Pillow, is the first and only sleep pillow that's built-to-order based on your body stats, how you sleep, and what you like. Pluto combines both data and a human touch through a patented process to craft the perfect pillow for optimal rest and recovery.

Today, we're excited to continue expanding into new product categories – developing new innovations that help you rest better, so you can feel and live better every day.",36,,Co-founder & CEO,Pluto,Founder,"TRADEX, Inc.",Founder,Smart Shopper ,USC Marshall School of Business,"B.S., Entrepreneurial Studies",,,Entrepreneurship,New Business Development,Start-ups,Marketing Strategy,Financial Modeling,5,,Shopify Masters podcast episode; FOMO Sapiens podcast episode,,7.0,positive,,,,"Raised $2.1 million in funding for Pluto Pillow after participating in the 500 Startups accelerator program.; Built Pluto Pillow into a recognized direct-to-consumer brand with strong customer engagement and over 1400 reviews averaging 4.8 stars.; Successfully pitched Pluto Pillow on Shark Tank, gaining significant exposure and credibility despite not signing a deal.",,high,L2,"Susana Saeliu demonstrates characteristics of an early-stage entrepreneur with some promising indicators. She has founded Pluto, an innovative D2C company with a patented customization process for pillows, showing technical innovation and market execution. Her educational background from USC Marshall in Entrepreneurial Studies provides relevant foundational knowledge. The company has achieved product launch and market presence, but without clear evidence of major funding rounds or scale milestones that would qualify for L3 or higher. The patented manufacturing process shows technical sophistication, but we don't see evidence yet of significant scale or exits that would warrant a higher classification.",0.60
Kairos Financial,Jared Welker,GTM @ Pontera,https://www.linkedin.com/in/jaredwelker,"New York, New York, United States",,30,,Strategic Relationship Team,Pontera · Full-time,Writer,Wealthtech NYC,Co-Founder & CEO ,Kairos Financial · Full-time,USC Marshall School of Business,Social Entrepreneurship,Pepperdine University,Rhetoric,Product Development,Cross-functional Team Leadership,Fundraising,Recruiting,Strategic Planning,,,,,,,,,,"Co-founded Kairos Financial, a fintech company recognized for democratizing wealth management and making financial planning accessible to a broader audience[3]; Featured as a maker and co-founder on Product Hunt for Kairos Financial[3]",Not publicly disclosed; no reliable estimates available,"Medium (some verified company and board roles, but limited financial or investment detail)",L1,"Based on the available information, this appears to be a nascent founder/professional early in their career. The profile shows limited professional experience with only one role listed (GTM at Pontera) and recent education from USC Marshall in Social Entrepreneurship. The current role and educational background suggest they are in the early stages of their professional journey, fitting the L1 classification of 'Nascent Founders with Potential' with <2 years professional experience.",0.60
Kairos Financial,Chip Neidigh,"CEO + Founder at Kairos:  helping CEOs build high trust, high performance executive teams",https://www.linkedin.com/in/neidigh,"Indianapolis, Indiana, United States","I am drawn to those who seek to improve the world by influencing others, to “punch holes in the darkness.”  My passions, gifts, and experiences align to support my vocational calling:  I build leaders. 

Although I was educated in technical and linear disciplines (engineering, finance, and IT), my passions are in the more chaotic disciplines of the human soul (leadership, transformation, and maturation).  

In 2006, after serving in roles in the Marine Corps and the private sector, I founded Kairos, a leadership development agency focused on helping CEOs build top-to-bottom, durable cultures of leadership development.  Kairos has been an exceptional vehicle for living out the values of servant leadership, right relationship, and the courageous truth.  

I’m privileged to work with extraordinarily talented colleagues who share these values.",54,,CEO + Founder,Kairos (United States),Project Manager,Guidant / Abbott,Armor Officer,United States Marine Corps,United States Naval Academy,"BS, Systems Engineering",University of Maryland,"MS, Electrical Engineering",Leadership,Leadership Development,Executive Coaching,Management Consulting,Change Management,3,,Developing High Performance Leadership Skills (YouTube interview),,5.0,positive,,,,"Founder and Chief Catalyst of Kairos Consulting, recognized for leadership development and executive coaching; Pioneer in applying the Enneagram for leadership and personal transformation before it became widely popular",,medium,L3,"Chip Neidigh demonstrates strong technical and management foundations with significant leadership experience. His background combines military leadership (Marine Corps), technical education (Systems Engineering from US Naval Academy), and 15+ years of entrepreneurial experience founding and running Kairos Financial since 2006. While there's no clear evidence of major exits or large-scale company growth that would qualify for higher levels, his combination of military leadership, technical education, and sustained business leadership places him solidly at L3 as a Technical and Management Veteran.",0.60
Kairos Financial,Paul Jones,Advisor | Author | Social Entrepreneur,https://za.linkedin.com/in/pauljonestransformer,"City of Cape Town, Western Cape, South Africa","Thanks for linking in.

I have dedicated my life to personal and organizational transformation. I believe this has equipped me to add significant value in individual’s lives and the organizations I have been fortunate to work with.

WHAT I DO

I have been fortunate to build meaningful relationships with some amazing people in various parts of the world. This connectivity has allowed me the opportunity to consult, advise, train and speak with leaders and audiences about personal and organizational transformation.

Over and above this I have worked with numerous organizations to either launch new initiatives or assisting them to go to the next level which I refer to as ‘The Second Curve’.

🔸 I am the Founder of One Million Strong. We are dedicated to impacting and transforming the lives of the next generation. Our programs focus on what we refer to as the 3 P’s 

I.	Prevention
II.	Principles and Values
III.	Personal Responsibility 

We are committed to raising the next generation of leaders.

🔸 Nolands Foundation – As CEO of the Nolands Foundation, I am fortunate enough to work with Nolands' offices in various parts of the world who are committed to making a difference in our communities.  Personal transformation and sustainability is our goal. 

🔸 More recently, I have also been appointed as Head of People and Culture for Nolands and their relational partners. I am excited to work with this amazing company, their leadership and their people. Watch this space. 

🔸 Kairos Connect – In 1998 I established Kairos as a vehicle to work with organizations particularly focusing on leadership development, strategic design and personal development. I have been fortunate/blessed to have worked in more than 20 countries, on 5 different continents reaching over 500 000 people.

Connecting People | Connecting Opportunities | Connecting Purpose

☑ For business advise contact me on LinkedIn or paul@transformer.co.za.

I am keen to connect and interact with like- minded people that are passionate about bringing change and adding value to our society.",50,,Founder and CEO,Kairos  · Full-time,Head: People and Culture ,Nolands  · Full-time,Nolands Foundation,6 yrs 5 mos,Gramco College,,Baptist Theological Seminary,"Licientiate in Theology (Cum Laude), Theology and Human Sciences",Tax,Leadership,Management Consulting,Change Management,Strategic Planning,0,,,,6.0,neutral,,,,"Co-founder and CEO of IPX EG International, successfully growing the company in West Africa; Founder of Bridgio, a company focused on building authentic business communities; Pioneer of distinctive communities such as the Fractional Executive Collective and KickSaaS Founders",,medium,L3,"Based on the available information, Paul Jones appears to be an experienced professional with significant management and consulting experience, particularly in organizational development and leadership training. His 20+ year track record with Kairos (founded 1998) and current executive roles suggest veteran status, but there's limited evidence of major exits, funding rounds, or traditional tech/startup scaling. His focus appears to be more on social entrepreneurship and organizational consulting rather than venture-backed startups.",0.52
Style DNA,Elena Volkova,CEO & Co-Founder at Style DNA | sustainable fashion advocate | innovator,https://es.linkedin.com/in/elena-volkova-bb905747,"Barcelona, Catalonia, Spain","I have significant experience in technology space helping in building new businesses and being responsible for strategy and finance. I had a privilege to be part of the team at SPSR-Express as its CFO. The company grew from a nascent startup to a major courier delivery brand serving e-commerce companies in Russia. It was acquired by French Post DPD. I was also Chief Strategy Officer at Wikimart, one of the largest Amazon-type marketplaces in Russia.

I was involved across the entire value-chain of e-commerce business from marketing to delivery. And I always strived to be engaged in areas beyond the CFO role, including initiatives within Strategy, Business Development, and IT units. 

Starting 2018 I am running Style DNA, a new venture that changes the way how people make their decision purchasing online.",41,,CEO & Co-Founder,Style DNA,Chief Financial Officer,GULFSTREAM security systems,Chief Strategy and Finance Officer,Private investment fund focused on e-commerce space (Wikimart and other assets),Association of Image consultants International,Colour Analysis,Fashion factory school,Image consultant,,,,,,5,,Featured in interviews and founder spotlights such as The Successful Founder and Startups Magazine,,6.0,positive,,,,"Co-founded Style DNA, an AI-powered personal styling app; Transformed previously unaffordable image consulting services into accessible AI solutions",Not publicly disclosed,medium,L4,"Elena Volkova demonstrates proven operator experience with significant executive roles (CFO, CSO) at notable companies, including involvement in a successful exit. Her experience at SPSR-Express as CFO during its growth and eventual acquisition by DPD (French Post) is particularly notable. She also held a senior strategic role (CSO) at Wikimart, a major e-commerce marketplace. This combination of executive experience, involvement in a successful exit, and leadership across multiple substantial businesses aligns with L4 classification criteria. While she's now leading Style DNA, there isn't enough public data about this venture's scale or success to warrant a higher classification.",0.60
PIN AI,Davide Crapis,Ethereum Protocol,https://www.linkedin.com/in/davidecrapis,San Francisco Bay Area,,38,,Research Scientist,Ethereum Foundation,Early Co-Founder,PIN AI,Member,South Park Commons,Columbia University,"PhD, Operations Research",Università Bocconi,"BA, MSc, Economics",Start-up Leadership,Fundraising,Data Analysis,Statistics,Econometrics,3,,,,6.0,positive,,,,"Co-founder of PIN AI, a pioneering startup at the intersection of AI and blockchain technology.; Research Scientist at the Ethereum Foundation, contributing to protocol research on Ethereum.; Keynote speaker on AI and crypto convergence, highlighting work on reinforcement learning systems, privacy-preserving AI protocols, and agent communication in blockchain contexts.",,high,L3,"The founder demonstrates strong technical and academic credentials with a PhD in Operations Research from Columbia University and experience as a Research Scientist at the Ethereum Foundation. This places them in the Technical Veterans category (L3) due to their advanced technical expertise in a highly relevant field (blockchain/cryptocurrency) and their role at a significant organization in the space. Their current position working on Ethereum Protocol suggests deep technical knowledge in a cutting-edge field. However, there isn't evidence yet of major exits, company scaling, or senior management experience that would justify a higher classification.",0.60
PIN AI,Ben Wu,"Co-founder, COO at Anchain.ai",https://www.linkedin.com/in/ben10198,"San Jose, California, United States","excited to get back to a startup environment where I work with a group of extremely smart, dedicated and energetic people.  Blockchain is still in its infancy, opportunities abound.",49,,co-founder and coo ,AnChain.ai Inc · Full-time,Co-Founder and CTO,Purvar Bigdata ,"Pivotal Software, Inc.",2 yrs 1 mo,Santa Clara University,"MS, Computer Engineering",,,,,,,,5,Forbes China 30 Under 30,Consensus 2025 - CoinDesk speaker; Stanford Blockchain Club BASSLite Devcon presentation,,8.0,positive,,,,Forbes China 30 Under 30 honoree.; Y Combinator alumnus.; Co-founder of successful startups including PIN AI and Raven Tech (acquired by Baidu).; Master of Engineering from MIT.,,medium,INSUFFICIENT_DATA,"The provided profile contains extremely limited information that prevents a confident classification. While we can see the founder is currently a co-founder and COO at AnChain.ai and has an MS in Computer Engineering from Santa Clara University, critical details are missing about: 1) Previous work experience and duration 2) Company performance metrics 3) Funding history 4) Prior entrepreneurial activities 5) Career timeline and progression. Without these key data points, making an accurate assessment within the L1-L10 framework would be speculative.",0.24
PIN AI,Regan Peng,Co-Founder @ PINAI,https://www.linkedin.com/in/reganpeng,"San Mateo, California, United States","A technical leader based in the Bay Area with expansive experience in engineering leadership across consumer apps, fintech products, data infra, ML/AI infra and web3. I held several key product and engineering leadership positions in the past and I am a serial entrepreneur. I strongly believe in the intersection between Crypto and AI. Blockchain would be the natural playground for AI agents in the coming years. Interested in anything related with crypto and AI. Also an active angel investor.",36,,Co-Founder,PIN AI · Full-time,Chief Executive Officer,Stealth Startup · Full-time,DiDi,Full-time · 3 yrs 6 mos,Carnegie Mellon University,"Master of Science (MS), Electrical and Computer Engineering",Wuhan University,"Bachelor of Engineering (BE), Electrical, Electronics and Communications Engineering",Cross-functional Team Leadership,Management,Engineering,FinTech,Artificial Intelligence (AI),2,,,,6.0,positive,,,,"Led engineering teams at DiDi Fintech Brazil, scaling fintech business and building LATAM's first digital wallet with crypto services; Raised $10M pre-seed funding for PIN AI with top-tier investors including a16z CSX and Hack VC; Former lead at Yahoo Data Infrastructure and Didi Fintech, with a strong background in AI and fintech engineering",,high,INSUFFICIENT_DATA,"While the founder has an impressive educational background from Carnegie Mellon and claims to be a serial entrepreneur, there is very limited concrete evidence available to make a confident classification. The profile lacks specific details about previous companies founded, exits achieved, funding raised, or specific roles and achievements in prior positions. The current venture (PIN AI) appears to be early-stage with no publicly verifiable metrics or funding information. Claims of being a 'serial entrepreneur' and 'active angel investor' need substantiation with specific examples and outcomes.",0.32
Daydream,Julie Bornstein,Founder/CEO of Daydream,https://www.linkedin.com/in/juliebornstein,San Francisco Bay Area,,31,,Founder & CEO,Daydream · Full-time,Board Member,sweetgreen,Board Member,WeightWatchers,Harvard University,"BA, Government",Harvard Business School,MBA,Strategic Partnerships,E-commerce,Digital Marketing,Business Development,Marketing,15,"Recognized as a leading e-commerce and fashion tech innovator; Founder of The Yes, acquired by Pinterest in 2022",Startup Grind Conference 2025; Index Ventures interview and panel discussions; Generative Now podcast 2025,50000,8.0,positive,,,,"Scaled Stitch Fix as COO to $1 billion in under six years; Built and led e-commerce at Sephora as Chief Digital Officer and Chief Marketing Officer; Co-founded The Yes, which was acquired by Pinterest for its technology and brand partnerships; Founder and CEO of Daydream, a new venture-backed company in AI-powered fashion search",Not publicly disclosed,high,L4,"Julie Bornstein qualifies as an L4 'Proven Operator with Executive Experience' based on her extensive C-level experience at major technology and retail companies. She has held COO positions at Stitch Fix during its growth phase and pre-IPO period, served as Chief Digital Officer at Sephora, and held executive positions at Urban Outfitters and Nordstrom. Her current venture Daydream follows a pattern of senior leadership in retail technology, demonstrating proven operational expertise at scale.",0.68
Daydream,Dan Cary,CPO & Co-Founder @ Daydream,https://www.linkedin.com/in/carydan,"Kirkland, Washington, United States","Product leader with a proven track record of turning cutting-edge AI into impactful products at scale. As co-founder and CPO at Daydream, I'm building next-generation AI experiences backed by top-tier VCs.

During my 12 years at Google, I led transformative AI initiatives across YouTube, Google Research, and other product areas, delivering hundreds of product launches along the way. I led AI features that enhanced user engagement and content discovery for billions of users.

I excel at building high-performing teams that convert ambitious technological visions into market-defining products. My approach combines strategic thinking, execution excellence, and a talent for finding the sweet spot where innovation meets user needs to drive exceptional business outcomes.",37,,Co-Founder and Chief Product Officer,Daydream · Full-time,Google,12 yrs 1 mo,Eng Internship,Brown University,Brown University,"B.A., Commerce, Organizations, and Entrepreneurship",Pine Crest School,,Online Advertising,Mobile Devices,Digital Strategy,Web Analytics,Mobile Advertising,5,,,,6.0,positive,,,,Built and sold a successful human resources company in 2003; Co-founded and grew NEXTAFF into a successful franchise model in the staffing industry; Over 20 years of entrepreneurial experience in employment services,,medium,L4,"Dan Cary demonstrates strong operational experience at a major tech company (Google) with significant responsibility over AI initiatives that impacted billions of users. His 12-year tenure at Google, specifically leading AI initiatives across YouTube and Google Research, places him in the 'Proven Operator with Executive Experience' category. While he's now co-founding Daydream, he hasn't yet demonstrated exits or unicorn-level success that would qualify for higher levels. His experience leading large-scale AI products at Google, combined with his current founder role, aligns well with L4 classification of proven operators with significant executive experience at notable tech companies.",0.68
Daydream,Lisa Yamner Green,Co-Founder at Daydream  | The Yes  | Google | Condé Nast,https://www.linkedin.com/in/lisayamnergreen,"New York, New York, United States","Experienced executive with a demonstrated history of building fashion brands in the digital landscape. Skilled in Brand Partnerships, Digital Strategy, Brand Marketing, and Creative Ideation. Proven marketing and e-commerce professional with a track record of growth and consistent success.",45,,Co-Founder & Chief Brands Officer,Daydream · Full-time,Advisor,Archive · Full-time,Head of Brand Partnerships,Pinterest · Full-time,Middlebury College,"BA, History, Spanish",,,Digital Media,SEM,Digital Marketing,Leadership,Digital Strategy,4,,Glossy Podcast interview 2025-06-27,,7.0,positive,,,,"Chief Commercial Officer at The Yes (2018-2022), instrumental in creating a personalized shopping experience for women's fashion collaborating with over 300 brands.; Held leadership roles at Pinterest as Head of Brand Partnerships following acquisition of The Yes.; Held senior roles at Google and Condé Nast, developing expertise in fashion and luxury brand industries.",,high,INSUFFICIENT_DATA,"While the profile indicates experience at notable companies (Google, Condé Nast) and current founder status at Daydream, there is insufficient detailed information about role durations, specific achievements, company scales, or funding/exit history. The profile suggests significant experience but lacks the concrete metrics and milestones needed for confident classification. Key missing data includes: duration at previous companies, specific role details at Google/Condé Nast, any funding information for Daydream, and quantifiable achievements or impact metrics.",0.36
Cherry,Ryan Kim,Senior Software Engineer,https://www.linkedin.com/in/ryan-kim-15262b76,"La Mirada, California, United States","Accomplished and well-versed Senior Full Stack Engineer with over 13 years of full lifecycle experience in scoping, designing, developing, deploying, and supporting enterprise-scale business applications and business intelligence software. Adept at leading the design, implementation, testing, debugging, and maintenance of web-based software applications, ensuring compliance with stringent time and budget constraints.

Exceptional problem-solving, communication, and leadership skills, with a unique ability to translate complex business challenges into technical solutions. Proven expertise in technical leadership, cross-functional coordination, and customer-centric innovation, ensuring seamless project execution and optimal user experiences.

Highly proficient in multi-tasking across diverse technical environments, with extensive experience in a broad range of applications, frameworks, and hardware platforms. A results-driven professional with a track record of delivering high-quality, scalable software solutions, driving business growth, and spearheading customer support initiatives.",42,,Founder & Lead Software Engineer,CHERRY,Senior Full Stack Software Engineer,"Age of Learning, Inc. / ABCmouse.com · Full-time",Founder & Lead Software Engineer,SnapLook · Self-employed,UC San Diego,"Bachelor’s Degree, Computer Science",,,Docker,Amazon Web Services (AWS),Smarty,AngularJS,Ionic Framework,1,,,,3.0,neutral,,,,"Author of dozens of patents in IoT and smart home technology[1]; Led development of Wemo platform at Belkin International, one of the most recognized brands in the smart home category[1]; Recognized as a visionary founder in the AAPI community and featured during AAPI Heritage Month[4]",Not publicly disclosed; no reliable estimate available from current sources,"Medium (some details on companies and roles are verified, but investment specifics and net worth are not publicly available)",L3,"Ryan Kim demonstrates strong technical experience with 13+ years in software engineering and full-stack development, fitting the L3 'Technical and Management Veterans' profile. His background shows deep technical expertise and senior-level engineering experience, though there's limited evidence of prior startup exits or executive-level roles that would qualify for L4. The combination of technical depth, UC San Diego CS degree, and current founder role at Cherry suggests he has the technical foundation typical of an L3 founder, but hasn't yet achieved the exit or executive experience needed for higher classifications.",0.60
Cherry,Charles Mourani,CTO & Co-Founder @ Cherry,https://www.linkedin.com/in/cmourani,"New York, New York, United States",,37,,CTO & Co-Founder,Cherry,CTO & Co-Founder,Mason Finance (acquired by Magna Life Settlements),Product Manager,C3 IoT,Stanford University Graduate School of Business,Masters in Business Administration,American University of Beirut,"Bachelor of Engineering, Computer and Communications Engineering",Management Consulting,Market Entry,Strategic Consulting,Business Strategy,Strategy,0,,,,2.0,neutral,,,,"Led technology initiatives and product development at Mason Finance, contributing to its acquisition.; Over ten years of experience in product management, engineering management, machine learning/data science, sales operations, and financial technologies.; Graduated with high distinction and ranked first in his department at American University of Beirut.; Earned an MBA from Stanford Graduate School of Business.",,high,L1,"Based on the available information, Charles Mourani appears to be a nascent founder with strong educational credentials but limited verified professional experience. While his Stanford MBA suggests strong potential, the profile shows only his current role as CTO & Co-founder at Cherry without any prior work experience listed. The lack of detailed work history, combined with his current first-time founder status, aligns with the L1 classification of a new entrepreneur showing potential but with minimal verified track record.",0.52
