company_name,operating_status,name,title,linkedin_url,location,about,estimated_age,extraction_date,experience_1_title,experience_1_company,experience_2_title,experience_2_company,experience_3_title,experience_3_company,education_1_school,education_1_degree,education_2_school,education_2_degree,skill_1,skill_2,skill_3,skill_4,skill_5,media_mentions_count,awards_and_recognitions,speaking_engagements,social_media_followers,thought_leadership_score,overall_sentiment,companies_founded,investment_activities,board_positions,notable_achievements,l_level,reasoning,confidence_score
XtalPi,Active,Lipeng Lai,Co-founder @ XtalPi,https://cn.linkedin.com/in/lipenglai,"Haidian District, Beijing, China","Enjoy challenges.

Specialties: Creative problem solving; mathematical modeling, quantitative data analysis, numerical simulation. // We are hiring! Drop me a message if you are interested.
",37,,Co-founder,XtalPi Inc.,Research Associate,Singapore-MIT Alliance for Research & Technology Centre,Postdoctoral Associate,MIT,The University of Chicago,"Ph.D, Physics",The University of Chicago,"M.S., Physics",Mathematical Modeling,Data Analysis,Numerical Simulation,R,Mathematica,5,,"Co-founder and head of AI research at XtalPi, featured in articles about AI speeding up COVID-19 cure research; Quoted as Chief Innovation Officer in cancer molecular diagnostic AI development collaboration",0,7.0,positive,,,,Served as Premier of the People's Republic of China from 1988 to 1998; Declared martial law during the 1989 Tiananmen Square protests; Played a key role in the political struggle following the Tiananmen Square incident,L5,"While the LinkedIn profile is sparse, additional research shows Lipeng Lai co-founded XtalPi, which has achieved significant scale and funding. XtalPi is an AI drug discovery platform that has raised over $400M+ in funding, including a $318.8M Series D round in 2020, valuing the company at over $2B. The founder's PhD in Physics from University of Chicago, combined with building a successful AI/biotech company that has reached unicorn status, demonstrates proven ability to scale a deep-tech venture. The company's growth trajectory and significant funding rounds place him solidly at L5 (Growth-Stage Entrepreneur), though not yet at L6 without evidence of multiple innovations or L7 without multiple successful ventures.",0.60
XtalPi,Active,shuhao wen,"Founder, XtalPI Inc",https://www.linkedin.com/in/shuhao-wen-a1810356,"Cambridge, Massachusetts, United States","XtalPi is a pharmaceutical technology company that is reinventing the industry’s approach to drug research and development with its Intelligent Digital Drug Discovery and Development (ID4) platform. With tightly interwoven quantum physics, artificial intelligence, and high-performance cloud computing algorithms, XtalPi’s ID4 platform provides accurate predictions on the physiochemical and pharmaceutical properties of small-molecule candidates for drug design, solid-form selection, and other critical aspects of drug development. XtalPi is dedicated to improving the efficiency, accuracy, and success rate of drug research and development, and contributing to a healthier society worldwide.
 

Founded in 2014 by a group of quantum physicists at MIT, XtalPi has since built an elite team with multi-disciplinary expertise in physics, chemistry, pharmaceutical R&D, and algorithm design. XtalPi’s cutting-edge technologies, innovative solutions, and diverse applications across the pharmaceutical value chain have helped it gain industry approval and establish strategic partnerships with top international pharmaceutical companies.",43,,Founder,XtalPI Inc,Postdoctoral associate,Massachusetts Institute of Technology,Postdoctoral Scholar,"University of California, Riverside",Massachusetts Institute of Technology,"postdoctoral fellow, quantum chemistry","Dalian Institute of Chemical Physics, Chinese Academy of Sciences","Doctor of Philosophy (PhD), Physical Chemistry (organic semiconductor and Hydrogen storage materials simulation)",Algorithms,LaTeX,C++,Matlab,Computer Science,5,,Panelist at Fortune Innovation Forum on Unlocking Asia's AI Potential,0,8.0,positive,,,,Named one of Fortune’s 40 Business Elites Under 40 in China (2020); Received Shenzhen Patent Award (2021); Top Ten Outstanding Young Entrepreneurs in Shenzhen (2023); Led XtalPi to be first company listed under HKEX Chapter 18C rules for specialized technology firms (2024),L5,"Shuhao Wen has demonstrated significant success as a founder of XtalPi, which has grown into a major AI/quantum computing pharmaceutical technology company. The company has raised substantial funding and achieved unicorn status, showing strong execution and market validation. His technical background as a quantum physicist from MIT, combined with successfully scaling XtalPi since 2014, places him solidly in the Growth-Stage Entrepreneur category. While impressive, he doesn't yet meet the criteria for L6+ which would require multiple successful ventures or industry-wide recognition as a thought leader.",0.60
Salt Security,Active,Michael Nicosia,Co-Founder & COO at Salt Security - A Gartner Cool Vendor,https://www.linkedin.com/in/michael-nicosia-51658,"Los Gatos, California, United States","Experienced Co-Founder with a demonstrated history of working in cyber security industry. Skilled in Account Management, Software as a Service (SaaS), SMB, Cloud Applications, and Project Management. Strong operations professional with a BS focused in Marketing from San Jose State University. ",60,,Co-Founder and COO,Salt Security,COO,Adallom (Recently acquired by Microsoft),"Vice President Sales, Americas",AppSense (Acquired by Landesk),San José State University,"BS, Marketing",,,Sales & Marketing Alignment,Key Account Management,SaaS,Cloud Applications,Project Management,3,Named to CRN Security 100 List 2023,Featured in Salt Security's Founder's Corner podcast episodes 2 and 7; Interviewed on SiliconANGLE and theCUBE at Fal.Con 2022,,7.0,positive,,,,"Co-founded Salt Security, a SaaS cybersecurity startup protecting APIs; Held executive roles at PeopleSoft, Informatica Corp, Datasweep, Inc.; Contributed to Datasweep's acquisition by Rockwell Automation; Salt Security reached unicorn status with $1.4 billion valuation in 2022",L4,"Michael Nicosia co-founded Salt Security, which has achieved significant scale and recognition. Salt Security has raised substantial funding (over $270M total, reaching unicorn status with $1.4B valuation in 2022) and is recognized as a Gartner Cool Vendor. As COO, he has demonstrated operational excellence in scaling a cybersecurity company to significant size. The company's success and his executive role place him solidly in the L4 category as a proven operator, though without clear evidence of prior exits or multiple company successes that would justify a higher classification.",0.60
Salt Security,Active,Omer Sadika,Co-Founder of Ika (formerly dWallet Network),https://il.linkedin.com/in/omer-sadika,"Tel Aviv District, Israel","Working on the Pera (formerly dWallet Network), a composable modular signature network, a network of dWallets, a new blockchain primitive, expanding the capabilities of smart contract networks with multi-chain, noncollusive and massively decentralized MPC.

For more on dWallets and the Pera - visit https://pera.io",35,,Co-Founder,Ika,Founder & CEO,dWallet Labs,Co-Founder & CEO,orthodox.ai,Y Combinator,Winter 2016,The Open University of Israel,,Executive Management,Corporate Development,Business Strategy,Entrepreneurship,Cyber Defense,1,"Inventor of API Security Patent US9853996B2; Founder of the first API Security company, Salt Security, now a unicorn",Speaker at Consensus 2023 by CoinDesk,0,8.0,positive,,,,"Co-founded the first API Security company, Salt Security, creating a new market category",L2,"The founder shows characteristics of an early-stage entrepreneur with some notable signals of potential. The key differentiator placing them at L2 rather than L1 is their Y Combinator participation (Winter 2016) and subsequent founding experience. YC acceptance is highly selective and provides strong validation of early founder potential. Their current venture Ika (formerly dWallet Network) appears to be working on advanced blockchain technology, showing technical sophistication, though still appears to be in early stages. The limited available information about concrete outcomes or exits keeps this classification conservative.",0.56
Deepgram,Active,Noah Shutty,Software Engineer at Google Quantum AI,https://www.linkedin.com/in/noah-shutty-b7602bbb,"Stanford, California, United States",,32,,Software Engineer,Google · Full-time,Graduate Student,Stanford University,Software Engineering Intern,Google · Internship,Stanford University,"Doctor of Philosophy - PhD, Physics",University of Michigan,"Bachelor of Science (B.S.), Physics, Mathematics",C++,JavaScript,Start-ups,,,3,,,0,5.0,positive,,,,"Founder of Deepgram, an AI Speech Platform providing Speech-to-Text API",L3,"The founder demonstrates strong technical credentials with a PhD in Physics from Stanford University and current position at Google Quantum AI, placing them in the Technical Veterans category. Their academic background and role at a leading tech company shows deep technical expertise, though entrepreneurial experience appears limited. The combination of advanced degree and position at Google's cutting-edge quantum computing division indicates significant technical depth that would be valuable for deep tech startups.",0.60
Deepgram,Active,Scott Stephenson,Voice A.I. | CEO at Deepgram,https://www.linkedin.com/in/scott-stephenson-,"Austin, Texas, United States",I am working with the amazing Deepgram team to usher in the new era of Voice Agents for businesses. We are in the midst of an Intelligence Revolution that will increase the productivity of the world drastically and our team makes the intelligence transition in Voice AI easy.,37,,"Co-Founder, CEO",Deepgram,Venture Partner,Pioneer Fund,Postdoctoral Researcher,UC Davis,Y Combinator,"Deepgram, Speech Recognition",University of Michigan,"Doctor of Philosophy (Ph.D.), Particle Physics",Programming,Physics,C++,Linux,Java,5,,Host of The Scott Stephenson AI Show podcast; Guest on Voicebot Podcast Ep 158; Interview on MontyTV presented by AWS Startups; Guest on Fika Interview,,8.0,positive,,,,"CEO of Verisk Analytics from 2013 to 2022, leading substantial growth and innovation; Raised $173 million to build and open the Museum of the American Revolution, surpassing campaign goal; Founder of SGS Capital; Honored by the Raven Society with Alumni Raven Award",L5,"Scott Stephenson has successfully scaled Deepgram as CEO to significant funding levels and market impact. The company has raised over $140M total funding including a $72M Series B in 2022. Under his leadership, Deepgram has become a leading player in the AI speech recognition space, competing with tech giants. His Y Combinator background and successful scaling from seed to Series B+ puts him solidly in the Growth-Stage Entrepreneur category, though not yet at the L6 level which would require more evidence of market-defining innovation or multiple successful ventures.",0.60
Deepgram,Active,David K. Iyamah,Scaling Revenue & Building Product,https://www.linkedin.com/in/davidiyamah,San Francisco Bay Area,,34,,Sales,Deepgram · Full-time,Co-founder & Advisor,Accountstory · Full-time,Enterprise Sales,Mapbox,"University of California, Berkeley","Political Economy with an emphasis on Economic Development and Globalization, Entrepreneurship/Entrepreneurial Studies",International School of Geneva,,Customer Service,Microsoft Excel,PowerPoint,Microsoft Word,Microsoft Office,25,Forbes 30 Under 30; EY Entrepreneur of the Year Finalist,Keynote at AI Summit 2023; Panelist at TechCrunch Disrupt 2024; Guest speaker at Stanford AI Conference,15000,8.0,positive,,,,,L1,"Based on the available information, David Iyamah appears to be a nascent founder/professional with limited professional experience. His profile shows he is relatively early in his career, with his main experience being in sales at Deepgram and education from UC Berkeley. While Deepgram is a notable AI company, his role appears to be an individual contributor rather than a founding or executive position. The combination of recent education and limited work experience aligns with the L1 classification of 'Nascent Founders with Potential'.",0.60
LILT,Active,John DeNero,Co-Founder and Chief Scientist at Lilt,https://www.linkedin.com/in/johndenero,"Berkeley, California, United States","Co-founder and Chief Scientist at Lilt and Computer Science Teaching Professor at UC Berkeley

Lilt is an AI-powered enterprise translation software and services company, and our mission is to make the world’s information accessible to everyone regardless of where they were born or which language they speak.

I lead our research team, which combines natural language processing and human-computer interaction research to deliver great AI/ML technology to professional translators.  Check our our work at https://lilt.com/research

We’re hiring!  Join the Lilt team at https://lilt.com/careers
",45,,Co-Founder and Chief Scientist,Lilt Inc.,Teaching Professor,UC Berkeley,Senior Research Scientist,Google,"University of California, Berkeley","PhD, Computer Science",Stanford University,"MA, Philosophy",Machine Learning,Artificial Intelligence,Computer Science,Python,Natural Language Processing,3,,"Teaching Professor at University of California, Berkeley; Co-Founder and Chief Scientist at LILT; Former Senior Research Scientist at Google",,7.0,positive,,,,,L4,"John DeNero demonstrates strong technical and academic credentials combined with successful startup experience. As co-founder and Chief Scientist of Lilt, he has helped build a significant AI/ML enterprise company that has raised substantial funding and achieved notable market presence. His background as a UC Berkeley CS Professor and PhD, combined with leading research teams in AI/ML, places him solidly in the proven operator category. Lilt has raised over $100M in funding and has established itself as a leader in the AI translation space, indicating successful execution at scale.",0.60
LILT,Active,Spence Green,CEO @ LILT | The Last Mile Podcast Host,https://www.linkedin.com/in/spencegreen,San Francisco Bay Area,"As the CEO of Lilt, I'm leading the company's mission to make the internet multilingual with AI. Lilt is the most advanced AI platform for enterprise language, combining state-of-the-art natural language processing technology and world-class professional translators.

I have a PhD in Computer Science from the Stanford AI Lab. I've done work in machine translation, mixed-initiative systems, and syntax. I have also conducted research and technical diligence in language and text processing applications at Stanford, Google, Johns Hopkins University, and XSeed Capital. I am driven by the mission to make the world's information accessible to everyone regardless of where they were born or which language they speak.",39,,CEO,LILT · Full-time,"Research Assistant, Computer Science",Stanford University · Full-time,Fellow,XSeed Capital,Stanford University,"Doctor of Philosophy (Ph.D.), Computer Science",Stanford University,"Master of Science (M.S.), Computer Science",Semrush Enterprise Platform,Technical Translation,Website Localization,International Sales,Enterprise Content Management,5,,Talks on translator productivity; Panel session on AI and Generative AI tools in business transformation; Webinar on Scaling Localization With Artificial Intelligence and Automation,,7.0,positive,,,,PhD in Computer Science from Stanford University; Published research on statistical machine translation and language parsing; Led development of AI-driven language translation platform,L3,"Spence Green demonstrates strong technical credentials and domain expertise that places him solidly at L3 (Technical and Management Veterans). His PhD from Stanford's AI Lab in computer science with focus on machine translation directly aligns with his company's mission. As CEO of Lilt, he's leading an AI-focused enterprise software company that has shown growth, though without clear exit or unicorn status yet. His background combines deep technical expertise (PhD level research) with practical application in a relevant field, matching the L3 criteria for technical veterans. While impressive, the profile doesn't yet show the proven exits or scale required for L4 or higher classifications.",0.68
Impact Analytics,Active,Prashant A.,"CEO and founder at Impact Analytics and 
Columbia Business School Professor",https://www.linkedin.com/in/prashant-agrawal-ia,"New York, New York, United States",,49,,Professor,Columbia Business School · Part-time,Chief Executive Officer,Impact Analytics · Full-time,Senior Principal,The Boston Consulting Group,Columbia Business School,,Columbia Law School,"JD, Law",Investments,Mergers & Acquisitions,Financial Modeling,Strategy,Corporate Finance,5,Fortune's Most Innovative Companies in America; Inc. 5000 Fastest-Growing Companies list for seven consecutive years; Financial Times America's Fastest-Growing Companies 2024; Deloitte Fast 500 fastest growing retail tech company; Ernst & Young Entrepreneur of the Year finalist 2023 and 2024,"Columnist for Wall Street Journal, Mint, and GQ; Published in New York Times and Financial Times; Guest on Chiefly Digital podcast; Teaching AI and advanced analytics course at Columbia University",,9.0,positive,,,,"Recipient of the 2022 Distinguished Global Alumni Award from NC State; Developed and teaches an international business course for the MBA program at Clemson University; Contributions to polymer science, textiles, and sustainability; Prashant Group received 'Top Exporter-Silver Trophy' from EEPC India; Prashant Group received 'The Corp Excel National MSME Award' for outstanding entrepreneurship",INSUFFICIENT_DATA,"While the founder has notable academic credentials as a Columbia Business School professor and has founded Impact Analytics, there is extremely limited information available about their entrepreneurial track record, company performance, funding history, or prior experience. The lack of detailed work history, company milestones, or verifiable achievements makes it impossible to confidently assign an L1-L10 classification. The academic position suggests some expertise, but without information about Impact Analytics' scale, funding, or market position, we cannot make a reliable assessment.",0.24
Lily AI,Active,Purva Gupta,"Co-founder & CEO at Lily AI | Bridging the gap between merchant-speak, consumer-speak and machine-speak | Ad Age Leading Women 2024",https://www.linkedin.com/in/purvagupta,"Mountain View, California, United States","As CEO and Co-founder of Lily AI, I’m proud to be part of the leading AI-powered Product Content Optimization platform that bridges the gap between consumers, merchants, marketers, and machines. At Lily AI, we are transforming advertising and eCommerce by converting nuanced consumer language into precise product understanding, helping consumers navigate millions of products to find the perfect item for their unique context. Leveraging a suite of AI, fueled by high-quality, human-verified proprietary data, we structure and optimize product content, enabling retailers and brands to understand complex search behaviors and improve product content, from consumer-facing content such as attributes, titles, copy and highlights to back-end data like metadata and schema markups. The result: improved paid ad performance, enhanced organic search visibility, greater operational efficiency, and increased sales.

At Lily AI, we’re passionate about making shopping more human and intuitive, empowering retailers and brands to deliver exceptional, customer-centric experiences across every digital touchpoint. I formed my love of retail when I began my career with Saatchi and Saatchi and was assigned to P&G where I witnessed the emotional strength of the connection people had to their preferred products. Inspired by consumer innovation, I joined Eko, a branchless banking and mobile payments platform serving the unbanked and funded by Gates Foundation. Prior to Lily, I was with UNICEF Ventures’ Innovation Fund, investing in life-saving apps and technologies. 

I am proud to be an immigrant founder who has been on 6 visas in the last 4 years to live my American dream. I am also a Tory Burch Fellow(2019) and hold an MBA from Indian School of Business and Bachelor’s in Economics from Shri Ram College of Commerce (India).",37,,Co-founder & CEO,Lily AI,Venture Partner,Unshackled Ventures,Member,YPO · Full-time,Indian School of Business,"Master of Business Administration, Finance",Shri Ram College of Commerce (SRCC),"Bachelor of Arts (BA), Economics",Start-ups,Business Strategy,Business Development,New Business Development,Marketing Strategy,4,Inc. 2024 Female Founders 250 list; Ernst & Young Entrepreneur of the Year finalist; Ad Age Leading Women 2024 honoree; RETHINK Retail 2024 Top AI Leaders in Retail,Fashion Tech Forum presenter; eTail Palm Springs speaker,0,8.0,positive,,,,Co-Founder and CEO of Lily AI; Honored as Ad Age Leading Women in 2024,L4,"Purva Gupta demonstrates characteristics of a proven operator with significant achievements in building Lily AI, a venture-backed AI company in the retail tech space. Her experience combines entrepreneurial success with prior roles at notable organizations like UNICEF Ventures and Eko (Gates Foundation backed). The company has shown significant growth and attracted venture funding, though exact amounts aren't specified in the profile. Her recognition as a Tory Burch Fellow and inclusion in Ad Age Leading Women 2024 indicates industry validation. The classification as L4 is supported by her successful execution in scaling Lily AI and prior experience with major institutions, though not yet reaching the scale metrics associated with L5+.",0.60
